,date,time,title,image_link,address,event_url,continuous
776,03-05-2024,8:00PM,Mondo Wonky: Into The Wonkyverse (Willy Wonka Interactive Experience),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18886433/32b915a6-08e4-4a25-be8b-79ff8a8e6385.jpg',,http://sf-events.brokeassstuart.com/events/2024/5/3/mondo-wonky-into-the-wonkyverse-willy-wonka-interactive-experience-tickets,
777,03-05-2024,8:30PM,Small Crush,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17636506/4c2570ab-9a34-487d-99d8-01a3646fd661.png',777 Valencia Street,http://sf-events.brokeassstuart.com/events/2024/5/3/small-crush-tickets,
778,03-05-2024,9:00PM,Blu DeTiger,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18377199/6628c760-2b11-4a2f-8fd9-9f2a8cf4a1a2.png',155 Fell Street,http://sf-events.brokeassstuart.com/events/2024/5/3/blu-detiger-tickets,
779,03-05-2024,10:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/251497/37a98ca3-ab32-430b-b621-2879b55d21ba.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/fri/stand-up-comedy-cheaper-than-therapy,
780,03-05-2024,8:00PM,The Confessional,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14036314/e72be810-4218-4ff2-a83a-26c0ca4447a8.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/fri/the-confessional-tickets,
781,03-05-2024,7:00PM,Fashioning San Francisco: A Century of Style,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241904/ecc58a3f-80c9-4d80-bfb3-950dc2ba4f06.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/1/20/fashioning-san-francisco-a-century-of-style-tickets,Through Aug 11
782,03-05-2024,7:00PM,Lee Mingwei: Rituals of Care,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241897/8070823b-0438-4122-b684-3cb38c3e2cb8.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/2/17/lee-mingwei-rituals-of-care-tickets,Through Jul 07
783,03-05-2024,7:00PM,Nampeyo and the Sikyátki Revival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13248711/c56b1a75-17af-474c-a3fc-ae80f54592ae.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,Through Sep 15
784,03-05-2024,9:00PM,A FAMILY AFFAIR AFTER DARK- A Queer 90s-00s Throwbacks Only Party,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14317647/f667a1f4-19de-4d54-a0a4-93b375a9a301.png',3158 Mission Street,http://sf-events.brokeassstuart.com/events/2024/5/3/a-family-affair-after-dark-a-queer-90s-00s-throwbacks-only-party-every-1st-friday-5-tickets,
785,03-05-2024,7:00PM,Japanese Prints in Transition: From the Floating World to the Modern World,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241906/0c922a36-1044-4dfe-acf4-6adf57f4484b.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/4/6/japanese-prints-in-transition-from-the-floating-world-to-the-modern-world-tickets,Through Aug 18
786,03-05-2024,7:00PM,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241917/133a04bf-133d-4dac-b34c-385316e00019.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,Through Aug 25
787,03-05-2024,5:00PM,Survivors Of The Plague x Reversal Of Fortune,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18943847/9bf55a26-cc3b-428a-a97f-aad3a5d6498c.jpg',111 Minna,http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,Free - Through Jun 20
788,03-05-2024,10:00AM,"Christo Oropeza: Aun así, pienso en ti",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15037546/ac3a3c1a-5b27-4b69-aa71-ae9e4963b913.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/7/1/christo-oropeza-aun-asi-pienso-en-ti-tickets,Through Jun 30
789,03-05-2024,10:00AM,Matt Passmore: Tied/Untied,'',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2020/10/27/matt-passmore-tied-untied-tickets,Through Aug 02
790,03-05-2024,7:00PM,Greens Restaurant Guest Chef Series 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18654280/70e6eaef-25dd-4223-8337-3ed373daea8d.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/3/greens-restaurant-guest-chef-series-2024-tickets,Through Sep 19
791,03-05-2024,10:00AM,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16337132/bf08ddce-b6c7-421e-9291-f9aa87d1c935.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,Through Sep 28
792,03-05-2024,7:00PM,Zen & The Art Of Urban Sketching 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18593016/2b106378-0303-4654-a510-bbf1776759de.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,Through Oct 19
793,03-05-2024,9:00PM,YOUR FUCKED UP RELATIONSHIP,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16106107/33f939ac-eb6d-403a-abc8-03a6b48211d8.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/fri/your-fucked-up-relationship-tickets,
794,03-05-2024,8:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/251249/8afc9963-4e9e-48f4-900c-7536ca9361d3.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/fri/cheaper-than-therapy-stand-up-comedy,
795,03-05-2024,7:00PM,The Setup at The Valencia Room - Every Friday,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18264506/4a117538-2e54-47df-85b4-97f5fcb7d572.png',647 Valencia Street,http://sf-events.brokeassstuart.com/events/weekly/fri/the-setup-at-the-valencia-room-tickets,
796,03-05-2024,7:30PM,A Strange Loop,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19173308/18ac0628-bfc1-4f64-a2ba-6d5fdc357336.jpg',415 Geary Street,http://sf-events.brokeassstuart.com/events/2024/4/18/a-strange-loop-tickets,Through May 12
797,03-05-2024,6:30PM,Comedy Before The Debauchery ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15134244/692e64b7-888f-4c76-9fac-e50dcac9c814.jpg',2925 16th Street,http://sf-events.brokeassstuart.com/events/weekly/fri/comedy-before-the-debauchery-tickets,Free - Through Jun 21
798,03-05-2024,10:00AM,Present Tense 2023: Perilous Playground,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15623814/bdbc6f07-b019-49b3-a42f-befaa4b4dccc.jpg',"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,Free - Through Aug 10
799,03-05-2024,6:00PM,POC Food & Wine Festival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19212491/f0a53b97-91ce-4582-8083-d3a2007d9cd0.jpg',,http://sf-events.brokeassstuart.com/events/2024/5/2/poc-food-wine-festival-tickets,Through May 05
800,03-05-2024,8:00PM,San Francisco International Arts Festival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19173002/d0f20c2e-f847-4a87-9436-075ca8806925.jpg',,http://sf-events.brokeassstuart.com/events/2024/5/1/san-francisco-international-arts-festival-tickets,Through May 12
801,03-05-2024,8:00AM,The Yerba Buena Art Walk,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/10888252/80cf4f61-ee72-4072-b91d-60e35624be3d.jpg',,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,Free - Through May 31
802,03-05-2024,7:00PM,THE GLASS MENAGERIE,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13937253/5b540bec-d8ce-49f3-810e-147f6c3565bb.jpg',533 Sutter Street,http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,Through Jun 15
803,04-05-2024,8:00PM,The Speakeasy: Age of Scofflaws,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18906102/68ff93e5-1ab6-471a-a66e-2625491d6b9b.jpg',"644 Broadway, San Francisco",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,Through Jun 23
804,04-05-2024,9:30AM,Irving Penn,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18164386/526fce1b-fd0b-4b26-9816-e127f7a59dce.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/3/16/irving-penn-tickets,Through Jul 21
805,04-05-2024,9:00PM,Julia Holter,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17676553/05d27e70-0417-466d-8a77-d7e1d2bfb244.jpg',859 O'farrell Street,http://sf-events.brokeassstuart.com/events/2024/5/4/julia-holter-tickets,
806,04-05-2024,12:00PM,Sol Blume Music Festival 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17820345/fabe795f-aa47-492d-ad33-d31b2f33fbdf.jpg',90 W Broad St,http://sf-events.brokeassstuart.com/events/2024/5/3/sol-blume-music-festival-2024-tickets,Through May 05
807,04-05-2024,9:00PM,Metz,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18227895/f2ae9ecd-bb29-4109-a1cb-952716cb47f0.png',777 Valencia Street,http://sf-events.brokeassstuart.com/events/2024/5/4/metz-tickets,
808,04-05-2024,9:00PM,San Fermin,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18371449/8c93bdfc-a954-4a76-8746-ef1033df8471.jpg',628 Divisadero Street,http://sf-events.brokeassstuart.com/events/2024/5/4/san-fermin-tickets,
809,04-05-2024,8:00PM,Prateek Kuhad,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17796232/5d683c4c-9043-43e9-bd05-66db7cdc43b3.png',1111 California St.,http://sf-events.brokeassstuart.com/events/2024/5/4/prateek-kuhad-silhouettes-tour-tickets,
810,04-05-2024,9:30PM,LF System,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18215301/e3680352-a351-46b9-ad9e-5f3af1ea32ee.png',119 Utah Street,http://sf-events.brokeassstuart.com/events/2024/5/4/lf-system-tickets,
811,04-05-2024,9:00PM,"Petey, PHONY",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17451381/a16e4407-e8b1-4614-8834-c2e65505efae.jpg',420 Mason Street,http://sf-events.brokeassstuart.com/events/2024/5/4/petey-phony-tickets,
812,04-05-2024,"7:30PM
              
                (doors)",Bit City Comedy at Mr. Bing's,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18662321/d8e3c375-1acb-43f1-ad01-3c1af5dee64c.jpg',"201 Columbus Ave, San Francisco, CA 94133",http://sf-events.brokeassstuart.com/events/weekly/sat/live-comedy-in-the-attic-tickets,
813,04-05-2024,8:00PM,No Vacation,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17260251/a780c2be-403a-4b57-b180-7a15d5394a97.png',1805 Geary Boulevard,http://sf-events.brokeassstuart.com/events/2024/5/4/no-vacation-tickets,
814,04-05-2024,4:00PM,VNSSA & Kevin Knapp,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18955305/417aec87-7d8e-49f7-9283-14559123277f.jpg',88 5th Street,http://sf-events.brokeassstuart.com/events/2024/5/4/vnssa-kevin-knapp-tickets,
815,04-05-2024,7:30PM,Star Wars: The Empire Strikes Back—Film w/ Live Orchestra,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14344612/6c5286e7-0407-4bf4-b50a-c353b6f7f4fc.jpg',Grove Street & Van Ness Avenue,http://sf-events.brokeassstuart.com/events/2024/5/4/star-wars-the-empire-strikes-back-tickets,
816,04-05-2024,8:00PM,Bianca Del Rio,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18104182/39f4510e-5b56-4c27-88e7-e3a96beea130.jpg',982 Market Street,http://sf-events.brokeassstuart.com/events/2024/5/4/bianca-del-rio-tickets,
817,04-05-2024,11:00AM,Heart Your Parks: McLaren Park (Tai Chi Court),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18678905/41841c96-7d5b-4953-8d12-4aaf422e41c9.jpg',Southern Exposure,http://sf-events.brokeassstuart.com/events/2024/5/4/heart-your-parks-mcclaren-park-tickets,
818,04-05-2024,12:00PM,Bobby McFerrin: Circlesongs,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19122104/1f556e56-4b36-4a01-bcbb-35a916e94df0.jpg',2020 Addison St,http://sf-events.brokeassstuart.com/events/2024/5/4/bobby-mcferrin-circlesongs-1712878170,
819,04-05-2024,3:30PM,OMEGA FEST: Biohazard + Forbidden,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18581990/0dc888cc-fb2b-43ae-a86d-6b75ec0f82e6.jpg',"2036 University Ave, Berkeley",http://sf-events.brokeassstuart.com/events/2024/5/4/omega-fest-biohazard-forbidden-tickets,
820,04-05-2024,7:00PM,Duncan Trussell,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18116624/a4d1d59d-c55e-4253-b52e-ae3f71677468.jpg',915 Columbus Ave,http://sf-events.brokeassstuart.com/events/2024/5/4/duncan-trussell-tickets,
821,04-05-2024,9:15PM,Duncan Trussell,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18116637/23a347c4-183f-49a1-8076-285127e8fe17.jpg',915 Columbus Ave,http://sf-events.brokeassstuart.com/events/2024/5/4/duncan-trussell-tickets-nlwjkkl,
822,04-05-2024,9:30PM,Club Blush: An Ethereal & Euphoric Dance Night,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19231589/48ef707b-c63f-4a2f-9334-ea4643b7d87c.jpg',161 Erie Street,http://sf-events.brokeassstuart.com/events/2024/5/4/club-blush-an-ethereal-euphoric-dance-night-tickets,
823,04-05-2024,3:00PM,Old School Hip-Hip Outdoor Summer BBQ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18846952/95111fe5-8f7c-4139-9e75-816bbba28d66.jpg',900 Marin St.,http://sf-events.brokeassstuart.com/events/2024/5/4/old-school-hip-hip-outdoor-summer-bbq-tickets,
824,04-05-2024,7:30PM,Bit City Comedy at Mr. Bing's,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18483126/9d65456d-2754-4ef0-9647-a64fd7b21078.jpg',"201 Columbus Ave, San Francisco, CA 94133",http://sf-events.brokeassstuart.com/events/weekly/sat/bit-city-comedy-at-mr-bing-s-tickets,
825,04-05-2024,9:00PM,Party like 1920s' Grand Extravaganza,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18227810/fa2fd3f5-4877-4538-b345-6e0643017534.jpg',900 Marin St.,http://sf-events.brokeassstuart.com/events/2024/5/4/party-like-1920s-grand-extravaganza-tickets,
826,04-05-2024,9:00PM,I Hear Canvas,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18620401/c823710b-3b4e-4b4b-8964-28eca7ab29b8.jpg',900 Marin St.,http://sf-events.brokeassstuart.com/events/2024/5/4/i-hear-canvas-tickets,
827,04-05-2024,7:00PM,Emma Willmann,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18128170/40a3bca0-24e7-48ab-85ac-a5a63134d275.jpg',444 Battery St,http://sf-events.brokeassstuart.com/events/2024/5/4/emma-willmann-tickets,
828,04-05-2024,9:15PM,Emma Willmann,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18128184/a31a04fa-7534-43a5-87c0-9058e52ea0c2.jpg',444 Battery St,http://sf-events.brokeassstuart.com/events/2024/5/4/emma-willmann-tickets-nebodkz,
829,04-05-2024,8:00PM,"Skip the Needle w/ ""Bitch""",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18289976/0ed391bb-28db-4152-8418-26a8395500c5.jpg',2020 Addison St,http://sf-events.brokeassstuart.com/events/2024/5/4/skip-the-needle-w-bitch-tickets,
830,04-05-2024,10:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/252117/981e20b7-f9e3-455b-9b63-438edece0f96.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/sat/stand-up-comedy-cheaper-than-therapy,
831,04-05-2024,8:00PM,The Confessional,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14046843/3300826a-cb78-4130-a276-49b41b084af2.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/sat/the-confessional-tickets,
832,04-05-2024,7:00PM,Fashioning San Francisco: A Century of Style,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241904/ecc58a3f-80c9-4d80-bfb3-950dc2ba4f06.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/1/20/fashioning-san-francisco-a-century-of-style-tickets,Through Aug 11
833,04-05-2024,7:00PM,Lee Mingwei: Rituals of Care,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241897/8070823b-0438-4122-b684-3cb38c3e2cb8.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/2/17/lee-mingwei-rituals-of-care-tickets,Through Jul 07
834,04-05-2024,7:00PM,Nampeyo and the Sikyátki Revival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13248711/c56b1a75-17af-474c-a3fc-ae80f54592ae.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,Through Sep 15
835,04-05-2024,8:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/251869/9e8576b7-7d20-4eb4-a52a-b584e5d96fa1.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/sat/cheaper-than-therapy-stand-up-comedy,
836,04-05-2024,7:00PM,Japanese Prints in Transition: From the Floating World to the Modern World,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241906/0c922a36-1044-4dfe-acf4-6adf57f4484b.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/4/6/japanese-prints-in-transition-from-the-floating-world-to-the-modern-world-tickets,Through Aug 18
837,04-05-2024,7:00PM,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241917/133a04bf-133d-4dac-b34c-385316e00019.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,Through Aug 25
838,04-05-2024,9:00PM,YOUR FUCKED UP RELATIONSHIP,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15603874/d714a016-2202-4297-875e-4049708946a1.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/sat/your-fucked-up-relationship-tickets,
839,04-05-2024,5:00PM,Survivors Of The Plague x Reversal Of Fortune,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18943847/9bf55a26-cc3b-428a-a97f-aad3a5d6498c.jpg',111 Minna,http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,Free - Through Jun 20
840,04-05-2024,10:00AM,"Christo Oropeza: Aun así, pienso en ti",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15037546/ac3a3c1a-5b27-4b69-aa71-ae9e4963b913.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/7/1/christo-oropeza-aun-asi-pienso-en-ti-tickets,Through Jun 30
841,04-05-2024,10:00AM,Matt Passmore: Tied/Untied,'',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2020/10/27/matt-passmore-tied-untied-tickets,Through Aug 02
842,04-05-2024,7:00PM,Greens Restaurant Guest Chef Series 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18654280/70e6eaef-25dd-4223-8337-3ed373daea8d.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/3/greens-restaurant-guest-chef-series-2024-tickets,Through Sep 19
843,04-05-2024,10:00AM,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16337132/bf08ddce-b6c7-421e-9291-f9aa87d1c935.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,Through Sep 28
844,04-05-2024,7:00PM,Zen & The Art Of Urban Sketching 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18593016/2b106378-0303-4654-a510-bbf1776759de.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,Through Oct 19
845,04-05-2024,7:30PM,A Strange Loop,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19173308/18ac0628-bfc1-4f64-a2ba-6d5fdc357336.jpg',415 Geary Street,http://sf-events.brokeassstuart.com/events/2024/4/18/a-strange-loop-tickets,Through May 12
846,04-05-2024,6:30PM,Comedy Before The Debauchery ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15134244/692e64b7-888f-4c76-9fac-e50dcac9c814.jpg',2925 16th Street,http://sf-events.brokeassstuart.com/events/weekly/fri/comedy-before-the-debauchery-tickets,Free - Through Jun 21
847,04-05-2024,10:00AM,Present Tense 2023: Perilous Playground,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15623814/bdbc6f07-b019-49b3-a42f-befaa4b4dccc.jpg',"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,Free - Through Aug 10
848,04-05-2024,10:00AM,EDUCATIONAL VOLUNTEER HOURS,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13941103/877075f6-5f51-4f1c-b5a2-1f6d07abf915.jpg',1590 7th Ave,http://sf-events.brokeassstuart.com/events/weekly/sat/educational-volunteer-hours-tickets,
849,04-05-2024,6:00PM,POC Food & Wine Festival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19212491/f0a53b97-91ce-4582-8083-d3a2007d9cd0.jpg',,http://sf-events.brokeassstuart.com/events/2024/5/2/poc-food-wine-festival-tickets,Through May 05
850,04-05-2024,8:00PM,San Francisco International Arts Festival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/19173002/d0f20c2e-f847-4a87-9436-075ca8806925.jpg',,http://sf-events.brokeassstuart.com/events/2024/5/1/san-francisco-international-arts-festival-tickets,Through May 12
851,04-05-2024,8:00AM,The Yerba Buena Art Walk,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/10888252/80cf4f61-ee72-4072-b91d-60e35624be3d.jpg',,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,Free - Through May 31
852,04-05-2024,7:00PM,THE GLASS MENAGERIE,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13937253/5b540bec-d8ce-49f3-810e-147f6c3565bb.jpg',533 Sutter Street,http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,Through Jun 15
853,05-05-2024,8:00PM,The Speakeasy: Age of Scofflaws,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18906102/68ff93e5-1ab6-471a-a66e-2625491d6b9b.jpg',"644 Broadway, San Francisco",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,Through Jun 23
854,05-05-2024,9:30AM,Irving Penn,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18164386/526fce1b-fd0b-4b26-9816-e127f7a59dce.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/3/16/irving-penn-tickets,Through Jul 21
855,05-05-2024,12:00PM,Sol Blume Music Festival 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17820345/fabe795f-aa47-492d-ad33-d31b2f33fbdf.jpg',90 W Broad St,http://sf-events.brokeassstuart.com/events/2024/5/3/sol-blume-music-festival-2024-tickets,Through May 05
856,05-05-2024,8:00PM,"Dizzy Wright, Dee-1",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18635559/dacd3e8e-49ff-4f0b-8601-ddcb20365df0.jpg',2170 Market St,http://sf-events.brokeassstuart.com/events/2024/5/5/dizzy-wright-dee-1-tickets,
857,05-05-2024,8:00PM,Yellow Days,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17182813/e28a32d0-c594-4c3a-a4c8-d6da1d4c4baa.jpg',628 Divisadero Street,http://sf-events.brokeassstuart.com/events/2024/5/5/yellow-days-tickets,
858,05-05-2024,8:00PM,"Brad Stank, Ricewine w/ Snoozer",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18033384/762785c0-e1af-430f-b525-147ab6e364fd.jpg',859 O'farrell Street,http://sf-events.brokeassstuart.com/events/2024/5/5/anniversary-group-presents-brad-stank-ricewine-w-snoozer-tickets,
859,05-05-2024,7:00PM,Kiki Yeung Presents: Crazy Woke Asians,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18226023/2d8f1274-a124-4b9f-87b6-71b80346596d.png',915 Columbus Ave,http://sf-events.brokeassstuart.com/events/2024/5/5/kiki-yeung-presents-crazy-woke-asians-tickets,
860,05-05-2024,8:00PM,Agent Orange,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17717435/9303b734-0015-4ff3-812d-afc4dcfa6289.png',155 Fell Street,http://sf-events.brokeassstuart.com/events/2024/5/5/agent-orange-tickets,
861,05-05-2024,7:30PM,S. F. Comedy Showcase,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18128185/a93d5ec0-8ffd-4e88-a467-993826128623.jpg',444 Battery St,http://sf-events.brokeassstuart.com/events/2024/5/5/s-f-comedy-showcase-tickets,
862,05-05-2024,3:00PM,"Powerhouse, Alcatraz, Violent Coercion",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18729824/1e985092-511b-4e7c-bcef-818b31975d12.jpg',1233 17th Street,http://sf-events.brokeassstuart.com/events/2024/5/5/powerhouse-alcatraz-violent-coercion-tickets,
863,05-05-2024,3:00PM,Bare Chest Calendar Finals,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/17936109/430a8e00-236f-43f2-b85f-4fae91e710ea.jpg',375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/5/5/bare-chest-calendar-finals-tickets,
